Title,StoreId,ArticleType,Authors,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
LIGHTS OFF AND ON FOR FEDERAL AGENCIES; A brief government shutdown ends when parties work through the night for a rare spending agreement.,1999885416,Newspapers," Mascaro, Lisa
Lisa
Lisa Mascaro
Mascaro
Lisa Mascaro"," Getty Images Inc
519190 , Republican Party
813940 , Twitter Inc
519130 , Congress
921120 , Senate
921120"," Copyright Los Angeles Times Feb 10, 2018"," 7683 , PQ_7683_Feb102018 , LATMLATM201802103268 , LATMLATM201802103268", News," Feb 10, 2018",0458-3035, English, English, A.1," Los Angeles, Calif.","Feb 10, 2018",Los Angeles Times,2018,https://search.proquest.com/docview/1999885416?accountid=14496, A.1," Photographs , Federal budget , Political parties , Childrens health insurance programs , Primaries & caucuses , Immigration policy , Deportation , Photographers , Bills , Legislators , Social networks , Disaster relief , Aliens , Trump, Donald J , Puerto Rico , Schumer, Charles E , Grijalva, Raul M , McConnell, Mitch , San Francisco California , Paul, Rand , Obama, Barack , United States--US , Western states , Pelosi, Nancy , Graham, Lindsey , Durbin, Richard J , Kelly, John F"," UNITED STATES , BUDGET , LEGISLATION , POLITICS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=LIGHTS+OFF+AND+ON+FOR+FEDERAL+AGENCIES%3B+A+brief+government+shutdown+ends+when+parties+work+through+the+night+for+a+rare+spending+agreement.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2018-02-10&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Mascaro%2C+Lisa&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Detainment for ICE broke law, judge rules; Sheriff's Department violated Constitution by holding inmates for federal agents, he says.",1999886314,Newspapers," Rubin, Joel
Joel
Joel Rubin
Rubin
Joel Rubin"," Bureau of Immigration & Customs Enforcement
921130 , Los Angeles Times
511110 , American Civil Liberties Union--ACLU
541110
813311"," Copyright Los Angeles Times Feb 10, 2018"," 7683 , PQ_7683_Feb102018 , LATMLATM201802103284 , LATMLATM201802103284", News," Feb 10, 2018",0458-3035, English, English, B.1," Los Angeles, Calif.","Feb 10, 2018",Los Angeles Times,2018,https://search.proquest.com/docview/1999886314?accountid=14496, B.1," Immigration policy , Sheriffs , Law enforcement , Cooperation , Departments , Aliens , Trump, Donald J , United States--US , Southern California , Sessions, Jeff , Los Angeles County California , California , Los Angeles California"," LOS ANGELES COUNTY SHERIFF'S DEPARTMENT , IMMIGRATION AND CUSTOMS ENFORCEMENT (U.S.) , PRISONERS , CIVIL RIGHTS , COURT RULINGS , LAW ENFORCEMENT AGENCIES",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Detainment+for+ICE+broke+law%2C+judge+rules%3B+Sheriff%27s+Department+violated+Constitution+by+holding+inmates+for+federal+agents%2C+he+says.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2018-02-10&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Rubin%2C+Joel&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
CITY &amp;amp; STATE; Charges dropped in suspected human smuggling; U.S. prosecutors cite 'factual issues' in case against driver of truck carrying 77 people.,1999887675,Newspapers," Davis, Kristina
Kristina
Kristina Davis
Davis
Kristina Davis"," California Highway Patrol
922120 , San Diego Union-Tribune
511110"," Copyright Los Angeles Times Feb 10, 2018"," 7683 , PQ_7683_Feb102018 , LATMLATM201802103288 , LATMLATM201802103288", News," Feb 10, 2018",0458-3035, English, English, B.3," Los Angeles, Calif.","Feb 10, 2018",Los Angeles Times,2018,https://search.proquest.com/docview/1999887675?accountid=14496, B.3," Court hearings & proceedings , Border patrol , Public prosecutors , Mexico , California , United States--US , San Diego County California"," SMUGGLING , IMMIGRANTS , TRUCK DRIVERS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=CITY+%26amp%3Bamp%3B+STATE%3B+Charges+dropped+in+suspected+human+smuggling%3B+U.S.+prosecutors+cite+%27factual+issues%27+in+case+against+driver+of+truck+carrying+77+people.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2018-02-10&amp;volume=&amp;issue=&amp;spage=B.3&amp;au=Davis%2C+Kristina&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
SOCCER; MLS journey has been tough for Beitashour; League rules have made it difficult for LAFC player to find a permanent home.,1999889280,Newspapers," Baxter, Kevin
Kevin
Kevin Baxter
Baxter
Kevin Baxter"," Getty Images Inc
519190 , Toronto FC
711211 , Twitter Inc
519130"," Copyright Los Angeles Times Feb 10, 2018"," 7683 , PQ_7683_Feb102018 , LATMLATM201802103290 , LATMLATM201802103290", News," Feb 10, 2018",0458-3035, English, English, D.3," Los Angeles, Calif.","Feb 10, 2018",Los Angeles Times,2018,https://search.proquest.com/docview/1999889280?accountid=14496, D.3," Wages & salaries , Soccer , Work ethic , Iran , Los Angeles California , United States--US , South Africa , Southern California"," BEITASHOUR, STEVEN , LOS ANGELES FOOTBALL CLUB , SOCCER PLAYERS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=SOCCER%3B+MLS+journey+has+been+tough+for+Beitashour%3B+League+rules+have+made+it+difficult+for+LAFC+player+to+find+a+permanent+home.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2018-02-10&amp;volume=&amp;issue=&amp;spage=D.3&amp;au=Baxter%2C+Kevin&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
SOCCER; An ugly campaign coming to an end; U.S. Soccer will vote for its next president at its national council meeting today.,1999890189,Newspapers," Baxter, Kevin
Kevin
Kevin Baxter
Baxter
Kevin Baxter"," Soccer United Marketing
533110
541810 , US Soccer Federation
813990"," Copyright Los Angeles Times Feb 10, 2018"," 7683 , PQ_7683_Feb102018 , LATMLATM201802103291 , LATMLATM201802103291", News," Feb 10, 2018",0458-3035, English, English, D.3," Los Angeles, Calif.","Feb 10, 2018",Los Angeles Times,2018,https://search.proquest.com/docview/1999890189?accountid=14496, D.3," Marketing , Local elections , Photographers , Conventions , Councils , Age , Tournaments & championships , Presidents , Political appointments , Negative campaigning , Women , Candidates , Soccer , Voter behavior , Wynalda, Eric , Solo, Hope , United States--US , Caligiuri, Paul"," UNITED STATES SOCCER FEDERATION , LEADERSHIP , ELECTIONS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=SOCCER%3B+An+ugly+campaign+coming+to+an+end%3B+U.S.+Soccer+will+vote+for+its+next+president+at+its+national+council+meeting+today.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2018-02-10&amp;volume=&amp;issue=&amp;spage=D.3&amp;au=Baxter%2C+Kevin&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
ANALYSIS; Tillerson serves as a Trump antidote abroad,1999891391,Newspapers," Wilkinson, Tracy
Tracy
Tracy Wilkinson
Wilkinson
Tracy Wilkinson"," United Nations--UN
928120 , Getty Images Inc
519190 , Exxon Mobil Corp
211111
447110 , Twitter Inc
519130"," Copyright Los Angeles Times Feb 10, 2018"," 7683 , PQ_7683_Feb102018 , LATMLATM201802103252 , LATMLATM201802103252", News," Feb 10, 2018",0458-3035, English, English, A.1," Los Angeles, Calif.","Feb 10, 2018",Los Angeles Times,2018,https://search.proquest.com/docview/1999891391?accountid=14496, A.1," Diplomatic & consular services , International relations , Presidents , Foreign policy , Trump, Donald J , Texas , Middle East , Mexico , United States--US , Jamaica , Bagley, Bruce , Venezuela , Latin America , Peru , Africa , Argentina , Pence, Mike , Videgaray, Luis , Haley, Nikki , Tillerson, Rex W , Colombia"," TILLERSON, REX , TRUMP, DONALD J , UNITED STATES , FOREIGN RELATIONS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=ANALYSIS%3B+Tillerson+serves+as+a+Trump+antidote+abroad&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2018-02-10&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Wilkinson%2C+Tracy&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
NEWS BRIEFING,1999932866,Newspapers," Staff
Staff"," Locust Grove
712110
712120 , Taliban
813940 , Islamic State of Iraq & the Levant--ISIS
813940"," Copyright Tribune Interactive, LLC Feb 10, 2018"," 7684 , PQ_7684_Feb102018 , TRIBTRIB2018021020180209328138852 , TRIBTRIB2018021020180209328138852", News," Feb 10, 2018",1085-6706, English, English,," Chicago, Ill.","Feb 10, 2018",Chicago Tribune,2018,https://search.proquest.com/docview/1999932866?accountid=14496, 6," Drug trafficking , Militancy , Arrest warrants , Mosques & temples , Criminal investigations , Sinai Peninsula , Trump, Donald J , Libya , Israel , Jerusalem Israel , Egypt , Afghanistan , Western Desert , Pakistan , Virginia , France , Atlanta Georgia , Texas , Sacramento County California , Mexico , United States--US , Guatemala , Placer County California , Northern California , Benghazi Libya",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=NEWS+BRIEFING&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2018-02-10&amp;volume=&amp;issue=&amp;spage=6&amp;au=Staff&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. soccer's next leader delivered a winning pitch,2000690147,Newspapers," Goff, Steven
Goff
Steven
Steven Goff , goff, steven
goff
steven
steven goff , com, washpost
com
washpost
washpost com"," Soccer United Marketing
533110
541810 , US Soccer Federation
813990 , Goldman Sachs Group Inc
523110
523120 , Federation Internationale de Football Association--FIFA
813990 , NBC Sports
515120 , Harvard Business School
611310"," Copyright WP Company LLC d/b/a The Washington Post Feb 11, 2018"," WPXXWP20180211USsoccersnextleaderdeliveredawinningpitca884c40c , WPXXWP20180211USsoccersnextleaderdeliveredawinningpitca884c40c , 7653 , PQ_7653_Feb112018______", News," Feb 11, 2018",0190-8286, English, English,," Washington, D.C.","Feb 11, 2018",The Washington Post,2018,https://search.proquest.com/docview/2000690147?accountid=14496, D.6," Councils , Tournaments & championships , Soccer , Elections , Wynalda, Eric , Mexico , Solo, Hope , United States--US , Canada , North America , Caligiuri, Paul , Morocco",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=U.S.+soccer%27s+next+leader+delivered+a+winning+pitch&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-02-11&amp;volume=&amp;issue=&amp;spage=D.6&amp;au=Goff%2C+Steven%3Bgoff%2C+steven%3Bcom%2C+washpost&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
who gets to dream?,2000691158,Newspapers," Lozada, Carlos
Lozada
Carlos
Carlos Lozada",," Copyright WP Company LLC d/b/a The Washington Post Feb 11, 2018"," WPXXWP20180211whogetstodreame821b9a8 , WPXXWP20180211whogetstodreame821b9a8 , 7653 , PQ_7653_Feb112018______", News," Feb 11, 2018",0190-8286, English, English,," Washington, D.C.","Feb 11, 2018",The Washington Post,2018,https://search.proquest.com/docview/2000691158?accountid=14496, B.5," Parents & parenting , Hispanic Americans , Authoritarianism , Deportation , Autobiographies , Activists , Books , Generations , Families & family life , Boundaries , Border patrol , Aliens , Immigration , Mexico , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=who+gets+to+dream%3F&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-02-11&amp;volume=&amp;issue=&amp;spage=B.5&amp;au=Lozada%2C+Carlos&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Refugee tale channels Ibsen,2000692007,Newspapers," Pressley, Nelson
Pressley
Nelson
Nelson Pressley"," Islamic State of Iraq & the Levant--ISIS
813940 , Arena Stage
711110"," Copyright WP Company LLC d/b/a The Washington Post Feb 11, 2018"," WPXXWP20180211RefugeetalechannelsIbsen6b50c808 , WPXXWP20180211RefugeetalechannelsIbsen6b50c808 , 7653 , PQ_7653_Feb112018______", News," Feb 11, 2018",0190-8286, English, English,," Washington, D.C.","Feb 11, 2018",The Washington Post,2018,https://search.proquest.com/docview/2000692007?accountid=14496, E.5," Theater , Women , Neighborhoods , Baghdad Iraq , Middle East , Mosul Iraq , United States--US , New York , Ibsen, Henrik (1828-1906) , Iraq",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Refugee+tale+channels+Ibsen&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-02-11&amp;volume=&amp;issue=&amp;spage=E.5&amp;au=Pressley%2C+Nelson&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Routes from Africa to PyeongChang? More than expected but none direct.,2000692120,Newspapers," Culpepper, Chuck
Culpepper
Chuck
Chuck Culpepper",," Copyright WP Company LLC d/b/a The Washington Post Feb 11, 2018"," WPXXWP20180211RoutesfromAfricatoPyeongChangMorethanexpde989f56 , WPXXWP20180211RoutesfromAfricatoPyeongChangMorethanexpde989f56 , 7653 , PQ_7653_Feb112018______", News," Feb 11, 2018",0190-8286, English, English,," Washington, D.C.","Feb 11, 2018",The Washington Post,2018,https://search.proquest.com/docview/2000692120?accountid=14496, D.1," Olympic games , Scholarships & fellowships , Athletes , Winter sports , Vonn, Lindsey , Cruyff, Johan , South Korea , Pyeongchang South Korea",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Routes+from+Africa+to+PyeongChang%3F+More+than+expected+but+none+direct.&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-02-11&amp;volume=&amp;issue=&amp;spage=D.1&amp;au=Culpepper%2C+Chuck&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Spending plan ends era of government restraint,2000693769,Newspapers," Long, Heather
Long
Heather
Heather Long , Stein, Jeff
Stein
Jeff
Jeff Stein , Jaffe, Greg
Jaffe
Greg
Greg Jaffe"," Congress
921120 , Department of Defense
928110"," Copyright WP Company LLC d/b/a The Washington Post Feb 11, 2018"," WPXXWP20180211Spendingplanendseraofgovernmentrestraint737d3cd0 , WPXXWP20180211Spendingplanendseraofgovernmentrestraint737d3cd0 , 7653 , PQ_7653_Feb112018______", News," Feb 11, 2018",0190-8286, English, English,," Washington, D.C.","Feb 11, 2018",The Washington Post,2018,https://search.proquest.com/docview/2000693769?accountid=14496, A.1," Federal budget , Defense contracts , Budget deficits , Legislators , Medicaid , Medical research , Disaster relief , Lobbyists , Factories , Infrastructure , Armed forces , National debt , Defense spending , Federal legislation , Federal funding , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Spending+plan+ends+era+of+government+restraint&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2018-02-11&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Long%2C+Heather%3BStein%2C+Jeff%3BJaffe%2C+Greg&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Corporations Will Inherit the Earth,2000698188,Newspapers," Bruni, Frank
Frank
Frank Bruni
Bruni
Frank Bruni"," Airbnb
561599 , JPMorgan Chase & Co
522110
522292
523110 , National Aeronautics & Space Administration--NASA
927110 , Berkshire Hathaway Inc
335210
442210
445292
511110
511130
524126 , Starbucks Corp
722515 , Google Inc
334310
519130 , Amazon.com Inc
334310
454111
518210"," Copyright New York Times Company Feb 11, 2018"," 306452-20180211 , 306452-20180211 , 7818 , PQ_7818_Feb112018______", Commentary," Feb 11, 2018",0362-4331, English, English, SR.3," New York, N.Y.","Feb 11, 2018",New York Times,2018,https://search.proquest.com/docview/2000698188?accountid=14496, SR.3," Shutdowns , Employees , Social networks , Education , Business community , Federal government , Trump, Donald J , Sanders, Bernard , DeVos, Betsy , Bezos, Jeffrey , Spellings, Margaret , Bush, George W , Musk, Elon , United States--US , Zuckerberg, Mark , Summers, Lawrence",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Corporations+Will+Inherit+the+Earth%3A+Commentary&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-02-11&amp;volume=&amp;issue=&amp;spage=SR.3&amp;au=Bruni%2C+Frank&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Mr. Trump, How Is This Man a Danger?",2000698365,Newspapers," Kristof, Nicholas
Nicholas
Nicholas Kristof
Kristof
Nicholas Kristof"," Bureau of Immigration & Customs Enforcement
921130 , Migration Policy Institute
813940"," Copyright New York Times Company Feb 11, 2018"," 307823-20180211 , 307823-20180211 , 7818 , PQ_7818_Feb112018______", Commentary," Feb 11, 2018",0362-4331, English, English, SR.11," New York, N.Y.","Feb 11, 2018",New York Times,2018,https://search.proquest.com/docview/2000698365?accountid=14496, SR.11," Immigration policy , Community support , Presidents , Aliens , Congregational churches , Deportation , National security , Trump, Donald J , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Mr.+Trump%2C+How+Is+This+Man+a+Danger%3F%3A+Commentary&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-02-11&amp;volume=&amp;issue=&amp;spage=SR.11&amp;au=Kristof%2C+Nicholas&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
